id,heat_deviation,speed_deviation,assembly_line_num,days_since_last_service,sensor_back,sensor_front,operator
42927,-0.159107207,-0.144182375,assembly_1,101,-0.01232685,1.256888894,operator2
42928,-0.288343058,-0.87029288,assembly_0,100,-0.579163735,-0.049341758,operator2
42929,-1.713954681,-1.036008575,assembly_0,99,-0.702565905,0.815964638,operator3
42930,0.006969367,0.198995799,assembly_1,100,0.498634967,1.234872102,operator2
42931,0.99740176,1.417906814,assembly_1,99,-0.088135642,-1.325917864,operator2
42932,-0.390617309,-0.094739762,assembly_1,102,0.212939943,2.080597405,operator2
42933,-0.990984527,0.738283627,assembly_0,102,-1.206786931,0.994036875,operator2
42934,-0.956365664,-0.510910115,assembly_1,98,0.255148124,0.486545556,operator1
42935,-0.293384407,1.661879178,assembly_2,102,-0.344934066,1.66278089,operator4
42936,-1.228851538,1.187352234,assembly_1,101,-0.599966581,1.522551336,operator2
42937,-0.185093773,1.292504483,assembly_1,101,-0.686444938,0.364416758,operator2
42938,0.199560683,-0.318648785,assembly_0,101,-0.384170761,0.615303822,operator3
42939,-1.613012865,1.676930947,assembly_2,101,-0.191598216,2.436761473,operator4
42940,-1.177798611,-1.565664311,assembly_1,101,-1.013807855,0.738000178,operator3
42941,-1.132977499,-0.905484566,assembly_1,99,0.974944367,2.080880575,operator3
42942,-1.163522728,0.042208667,assembly_2,99,0.589180745,1.523751713,operator3
42943,-0.110757556,1.453891405,assembly_2,100,-0.065644166,0.759775081,operator2
42944,-1.026703931,-1.529607343,assembly_0,101,-0.561347006,1.103717427,operator5
42945,-0.957603568,1.1961349,assembly_1,101,-0.67605723,1.306397124,operator2
42946,-0.960192345,0.619890338,assembly_1,101,-0.418598278,1.589938675,operator3
42947,-0.723186871,0.791740563,assembly_1,102,-0.183007456,1.950015363,operator2
42948,0.313714434,1.800240795,assembly_0,102,-1.492580065,-0.391093247,operator3
42949,-0.068088209,0.661556082,assembly_0,102,-0.816706438,1.037868737,operator2
42950,-1.754958532,1.93383028,assembly_2,100,-0.582075215,1.728078251,operator4
42951,-0.442718473,1.086466608,assembly_0,101,-0.974268991,0.662380674,operator3
42952,-3.521384404,-1.100913154,assembly_0,100,-1.189281814,2.113612237,operator4
42953,-1.49136267,-1.343649448,assembly_0,102,-0.415144682,2.436138763,operator2
42954,-0.369789831,0.855311704,assembly_2,102,0.324543208,2.279737342,operator4
42955,-0.781815964,0.861307473,assembly_1,103,-0.83807433,2.467266156,operator4
42956,-1.878141541,0.842354292,assembly_3,100,0.759404679,3.142235409,operator2
42957,-2.638074058,-1.901901601,assembly_0,100,-0.457804842,2.27354459,operator3
42958,-2.477113967,-0.347484495,assembly_3,99,1.451851064,3.871322442,operator2
42959,-0.667252261,-2.761239202,assembly_0,99,0.575976716,0.67156893,operator3
42960,-2.462449361,-1.102744012,assembly_3,97,1.847008518,2.567771014,operator2
42961,-1.066337248,-2.104317581,assembly_1,99,-0.512075162,0.147091809,operator2
42962,-1.83486253,0.463113167,assembly_2,101,0.513249975,3.295434179,operator3
42963,0.282563381,1.534222615,assembly_1,99,-0.750460524,-1.378498462,operator2
42964,-0.034507689,1.936131123,assembly_1,101,-1.248208081,-0.461185284,operator3
42965,0.911244545,-3.159100097,assembly_0,99,1.213851088,-0.246136047,operator3
42966,-1.529303959,-0.289311339,assembly_0,101,-1.42828503,0.826684232,operator3
42967,-0.945506924,-1.073740178,assembly_0,100,-0.305184068,1.125420796,operator3
42968,-2.824232999,-1.935875841,assembly_0,100,-0.796570267,2.248097343,operator3
42969,-0.480067974,2.530478322,assembly_1,99,-1.243696537,-1.41659118,operator2
42970,-0.233207209,1.333370959,assembly_1,100,-0.523895674,0.088851192,operator2
42971,-3.238484464,0.172224293,assembly_3,100,0.815873221,4.255593144,operator3
42972,-2.522243811,0.028982712,assembly_0,102,-1.021937993,3.159918367,operator0
42973,0.53368651,-0.538852446,assembly_0,100,0.382027223,-0.050716596,operator3
42974,-0.407563212,-1.422483925,assembly_0,100,0.259680809,1.012442245,operator2
42975,1.00221089,3.437297145,assembly_0,101,-2.617843049,-3.103334963,operator3
42976,-2.071741421,-0.358652696,assembly_1,100,0.326149489,2.624490748,operator2
42977,-1.216212617,-0.37447713,assembly_2,99,0.719375075,1.722681308,operator3
42978,-0.715114166,2.958340535,assembly_0,102,-2.524317195,-0.616111192,operator3
42979,-1.186508052,0.68141355,assembly_1,101,-0.289377453,2.231922,operator2
42980,0.388616795,-2.433258361,assembly_0,100,0.463305908,0.21009948,operator3
42981,-0.274241752,0.598094262,assembly_1,101,-0.403284145,1.078090073,operator3
42982,-0.39932147,-2.670820482,assembly_1,101,-0.117525361,1.137651124,operator2
42983,1.102374164,-2.851204514,assembly_0,98,1.822496608,0.158279142,operator2
42984,-0.512634819,-0.921106602,assembly_0,102,-0.742862057,1.212249864,operator2
42985,-0.735500331,-2.807664389,assembly_0,99,0.42101321,0.686870829,operator3
42986,-1.739662376,-0.420614417,assembly_2,101,0.76754901,3.66891064,operator2
42987,-1.82858504,-0.665469502,assembly_3,100,1.905575572,4.564142123,operator3
42988,-0.623332988,-1.144886884,assembly_0,100,-0.488111167,0.393721539,operator4
42989,-0.15143684,-1.98540631,assembly_0,98,0.865403469,0.257323264,operator2
42990,-1.806730419,-0.778029141,assembly_0,99,-0.020107855,1.568023457,operator2
42991,-1.828209,0.676646018,assembly_3,102,0.700584036,4.246323398,operator2
42992,-1.129336968,-1.224927314,assembly_1,99,0.561774222,1.289753973,operator3
42993,-1.400239568,1.471005861,assembly_2,99,0.082225528,1.379009847,operator3
42994,-0.774856634,-0.084142695,assembly_0,102,-1.35661043,1.093256741,operator2
42995,-1.408470365,1.428582056,assembly_2,101,-0.071116302,2.71517846,operator2
42996,1.726320019,1.076284086,assembly_0,102,-0.637360886,-0.793164254,operator2
42997,-0.213845877,-0.314662575,assembly_1,102,0.336963893,2.41356818,operator2
42998,-1.580444023,-0.693500306,assembly_0,101,-0.672300286,1.442056312,operator2
42999,-0.553327646,1.684658794,assembly_1,100,-0.623071618,0.473752661,operator2
43000,-0.71715664,2.141683218,assembly_1,101,-1.40143622,0.446082825,operator2
43001,-0.2437781,0.529966604,assembly_1,99,-0.06047339,-0.115748363,operator2
43002,-0.558317608,0.476811754,assembly_0,99,-0.510902407,-0.054003854,operator2
43003,-2.104324917,1.069895666,assembly_3,99,0.417391562,2.464475186,operator2
43004,-0.668014473,1.867736044,assembly_2,101,-0.661605141,1.068392326,operator2
43005,-1.255466679,0.087305351,assembly_2,103,0.556502978,4.124871052,operator3
43006,0.574171698,3.118446124,assembly_0,103,-2.293812211,-0.70137818,operator2
43007,-1.054016658,3.487258344,assembly_3,102,-1.103800905,1.334723001,operator2
43008,-1.108348532,0.19330624,assembly_1,100,-0.426908617,1.016629177,operator3
43009,-2.036433106,-0.835941552,assembly_0,101,-0.291071501,2.467003368,operator3
43010,0.719395087,0.948430321,assembly_1,99,0.191696719,-0.702250728,operator3
43011,-0.545209799,1.086775642,assembly_1,101,-0.436539435,0.911166819,operator2
43012,-1.69005737,-0.755795576,assembly_0,100,-0.904555766,0.938749276,operator3
43013,-1.061125681,2.22397799,assembly_0,98,-2.006942868,-2.429464535,operator3
43014,-0.36054697,-0.189862768,assembly_1,100,0.063274167,0.659856555,operator3
43015,0.596369908,-0.389370209,assembly_0,100,-0.269988375,-0.266436422,operator2
43016,-1.674567487,-0.835775652,assembly_0,100,-0.051073947,2.204528068,operator3
43017,-0.945104597,-1.31930358,assembly_2,100,1.601883435,3.37453737,operator2
43018,-0.15497241,-2.008391596,assembly_0,101,0.205457014,1.158588319,operator3
43019,0.269076386,1.640775216,assembly_0,101,-1.135232021,-0.760276307,operator2
43020,-1.699591528,-1.307640157,assembly_1,99,0.691610252,1.956533722,operator2
43021,-0.980534176,1.857920959,assembly_3,102,-0.107888454,2.736710609,operator4
43022,-1.379959668,-1.748196797,assembly_0,101,-0.771654549,1.697025025,operator2
43023,2.140745986,0.5255714,assembly_0,98,-1.026645297,-4.624026817,operator2
43024,-1.668895979,0.160438726,assembly_2,100,0.38919618,2.77168965,operator2
43025,-0.976316925,-2.164616901,assembly_1,99,-0.356585472,0.007977465,operator3
43026,-0.962071899,-1.063865324,assembly_0,101,-0.314379021,1.630936466,operator3
43027,-0.945922726,1.824289342,assembly_1,100,-0.691282252,0.476709396,operator3
43028,-3.485489104,-3.160196701,assembly_1,100,-0.909137186,2.460154802,operator2
43029,-0.141504017,0.131331642,assembly_0,101,-1.339899953,-0.232213919,operator2
43030,-2.47553462,-0.857943716,assembly_3,100,1.531544891,4.796091183,operator2
43031,-0.853568763,-0.798727015,assembly_2,99,1.479534873,2.427849401,operator3
43032,-0.1423611,0.9684015,assembly_2,102,-0.065694123,1.611123101,operator3
43033,-2.324497742,2.936559239,assembly_3,103,-0.657242409,4.210611253,operator3
43034,-1.329882157,0.509631075,assembly_0,101,-1.232731837,1.22720379,operator3
43035,-1.805354956,2.042828271,assembly_2,100,-0.757130188,1.161999129,operator3
43036,-0.981265605,-0.847446765,assembly_0,101,-0.499297963,1.687724383,operator2
43037,-0.094832326,-2.95632424,assembly_1,100,-0.155061659,-0.033591454,operator2
43038,-1.775627272,2.049949967,assembly_1,100,-1.117473388,0.695636606,operator4
43039,-0.594608249,-1.17039388,assembly_1,101,0.878657126,2.409617728,operator2
43040,-0.463976896,2.20365232,assembly_1,102,-1.199333317,1.152622561,operator2
43041,-1.093960794,0.328113341,assembly_0,101,-0.66554393,1.400160052,operator4
43042,-1.222289025,-1.363287327,assembly_0,100,0.018663503,1.776814846,operator2
43043,-0.031274341,2.284737029,assembly_1,103,-1.12561751,0.897986998,operator2
43044,-0.708419044,-1.555347645,assembly_0,100,-0.322185934,0.607437624,operator3
43045,-1.695027283,-1.023584538,assembly_1,102,-1.83558599,1.511618361,operator2
43046,0.046966673,-2.373715927,assembly_0,99,0.486152754,0.349507132,operator2
43047,0.483580647,-2.903341398,assembly_0,99,0.857616843,-0.284711315,operator4
43048,-2.957240168,-1.299296709,assembly_0,100,-0.270275387,2.617936764,operator2
43049,1.210679226,0.75328398,assembly_0,101,-1.382122381,-1.81925976,operator2
43050,0.296908568,-0.392971696,assembly_0,101,-0.570062009,0.171828702,operator3
43051,-0.716026358,-1.168695086,assembly_0,101,-1.018951579,0.56461753,operator4
43052,-1.859728779,-1.201702959,assembly_0,101,-0.265837655,2.508139807,operator4
43053,-1.7761492,2.396008062,assembly_1,102,-1.725822457,1.488666225,operator3
43054,-0.470556876,0.230200924,assembly_0,101,-0.656063076,0.741360722,operator4
43055,-2.320324654,1.752368656,assembly_4,100,0.630540759,3.418057224,operator2
43056,-0.530170447,-1.699170361,assembly_0,100,-0.177705614,0.550226596,operator3
43057,-1.756838826,2.339776059,assembly_4,101,0.158455254,3.088362094,operator3
43058,-1.934880719,-0.005735271,assembly_3,99,1.534881556,3.493475163,operator2
43059,-2.104424435,-1.157406455,assembly_1,99,0.712411675,2.243363428,operator4
43060,-0.692565744,1.387238512,assembly_1,101,-0.552563508,1.179775116,operator3
43061,-1.036858685,0.382086324,assembly_1,101,-0.314275956,1.500801317,operator2
43062,-1.922192711,0.980374054,assembly_3,101,0.666823959,3.558325391,operator3
43063,-2.198291394,-1.867774846,assembly_0,101,0.057396438,2.88180845,operator3
43064,-1.153083706,2.900272427,assembly_2,103,-1.105055046,2.512380626,operator2
43065,0.173138716,1.67025222,assembly_1,102,-0.672140657,0.795057381,operator2
43066,0.611350551,-1.910361562,assembly_0,100,0.729264084,0.761667204,operator2
43067,0.685195436,-1.100228553,assembly_0,101,-0.211753593,0.260240359,operator4
43068,0.368379327,-0.085799604,assembly_0,99,-0.303538207,-0.792290772,operator4
43069,0.243644342,0.806241341,assembly_0,103,-1.457370069,0.21459548,operator3
43070,-0.724948607,0.275816292,assembly_1,102,-0.405281779,1.880286989,operator2
43071,-0.452190341,-0.988478688,assembly_0,100,0.307885401,1.347129277,operator2
43072,-1.686446626,3.281486537,assembly_2,101,-1.336471733,1.231524416,operator3
43073,-1.175442748,0.689834039,assembly_1,101,-0.760639921,1.473355621,operator2
43074,-1.365458443,2.052442736,assembly_2,101,-0.579917207,1.797752817,operator2
43075,1.132500564,0.003913147,assembly_1,100,0.504545245,-0.516192733,operator2
43076,-0.691182358,3.049576311,assembly_1,104,-1.837559983,1.980044884,operator2
43077,-1.802476742,-0.82836985,assembly_2,99,0.993892738,2.866038757,operator2
43078,-1.530848848,0.542772357,assembly_1,99,-0.144206884,1.377824429,operator3
43079,0.212318696,0.160472227,assembly_0,100,-0.900616683,-0.575270788,operator4
43080,-1.187078088,-0.302792294,assembly_1,102,0.303402624,3.482750949,operator4
43081,1.412899971,-1.619671846,assembly_0,101,0.167431832,-0.476066477,operator2
43082,-1.829982113,3.165746164,assembly_4,103,-0.225971266,4.368796229,operator2
43083,-2.411661603,1.849744547,assembly_1,102,-1.901882413,1.820594852,operator2
43084,-1.336495229,-1.494218238,assembly_1,100,-1.144582289,0.536630582,operator3
43085,-2.213478756,-0.940250894,assembly_1,101,-1.676127669,1.540693533,operator2
43086,-1.170493318,1.687221659,assembly_2,101,-0.096248084,2.222699995,operator4
43087,-1.561402431,0.090642834,assembly_0,102,-1.03050089,1.76784507,operator2
43088,-1.026373763,0.876840378,assembly_0,99,-0.752670214,-0.318124749,operator2
43089,-1.577427066,0.774093085,assembly_0,102,-1.358252989,1.716481035,operator2
43090,-0.579613485,-0.13126254,assembly_1,100,0.340885871,1.534717534,operator2
43091,-1.917305015,0.690520417,assembly_0,101,-1.895041805,0.895948738,operator3
43092,0.30269378,0.810717565,assembly_1,101,-2.121692013,-1.9223602,operator3
43093,-0.968341335,-0.079653391,assembly_0,99,-0.980645458,-0.454187876,operator3
43094,-0.459399567,1.812953187,assembly_2,103,-0.723235331,1.879131518,operator3
43095,-1.550233598,1.989836754,assembly_3,101,0.210032916,2.994497827,operator2
43096,0.095711196,0.661120302,assembly_1,101,-0.493149699,0.339686598,operator2
43097,0.358512652,-1.022444079,assembly_1,99,0.850066836,0.493776669,operator2
43098,-1.434412002,-0.110231978,assembly_0,101,-0.914943078,1.523414555,operator2
43099,-0.808748562,0.213525266,assembly_0,101,-0.625055188,1.434626175,operator3
43100,-0.494041722,3.035462564,assembly_1,103,-1.632764716,1.091944733,operator2
43101,-1.353614928,2.543446101,assembly_2,102,-1.028601548,1.987677005,operator2
43102,-0.825844896,3.610235732,assembly_2,104,-2.059387372,2.000612849,operator2
43103,1.464029185,-2.472582012,assembly_0,99,1.63868793,-0.362570767,operator2
43104,-0.034511693,-1.940341866,assembly_0,101,-0.22503212,0.42663377,operator2
43105,2.144160457,-2.19387549,assembly_0,100,1.014413579,-0.92913344,operator2
43106,1.906650028,-0.473152797,assembly_1,98,-0.984689917,-4.026708952,operator4
43107,-0.97422487,0.083924136,assembly_3,99,1.259243084,1.793231979,operator4
43108,-1.928910209,1.561072634,assembly_3,101,0.0746699,3.053724281,operator2
43109,-0.232741227,1.152809499,assembly_2,102,0.31297864,2.020125719,operator4
43110,0.717253525,0.934597249,assembly_2,101,0.480322733,0.719441611,operator2
43111,-2.045402164,1.897629386,assembly_4,100,0.52132913,2.997535002,operator3
43112,0.976954959,2.222105167,assembly_0,101,-1.750152158,-1.712040264,operator3
43113,0.310468083,-0.776770287,assembly_0,101,-0.203955081,0.63879241,operator2
43114,-1.701572193,1.050768157,assembly_3,100,0.815019398,3.374989527,operator3
43115,-0.447129421,0.910439824,assembly_1,99,-0.460577868,-0.545120174,operator2
43116,-1.44222664,3.351829334,assembly_2,102,-1.413054395,1.554360568,operator3
43117,0.286864807,-0.521493495,assembly_0,101,-0.320948853,0.23398871,operator2
43118,-0.853070223,1.56249298,assembly_1,99,-0.692858273,-0.092387543,operator4
43119,-2.222610888,0.851371597,assembly_2,100,0.110902185,2.691182934,operator3
43120,-1.389140505,-3.825682624,assembly_2,98,-0.096782033,0.023078232,operator2
43121,-2.289871509,1.013203285,assembly_2,100,-0.557374988,2.245613644,operator3
43122,-0.550305984,-0.123585615,assembly_0,99,-0.22237005,-0.261801923,operator2
43123,-1.548640253,1.632071219,assembly_3,100,0.567910298,2.669620153,operator3
43124,-0.57026239,1.628085117,assembly_2,100,-0.251334252,1.021446452,operator2
43125,-1.605405513,-1.215326829,assembly_3,99,1.873952486,3.584214346,operator3
43126,0.806507161,-1.470610393,assembly_0,100,0.644723888,-0.024092193,operator3
43127,-1.49765551,0.890212379,assembly_3,99,0.714299205,2.252756603,operator2
43128,-0.617212677,-0.0851438,assembly_1,101,0.348748468,1.72503668,operator3
43129,-3.084578238,1.92925567,assembly_1,101,-2.120026211,1.912384697,operator4
43130,-2.260857177,-0.991307981,assembly_0,97,0.065667828,0.916335716,operator3
43131,-1.288687012,-0.933554396,assembly_0,101,-0.608066465,1.564309043,operator4
43132,-0.803378211,-0.687929343,assembly_4,102,2.474040905,5.199220504,operator4
43133,-3.235839557,-2.238309459,assembly_0,100,-0.65866603,2.918485841,operator3
43134,-0.653204787,1.248341353,assembly_1,101,-0.561564768,1.411383464,operator1
43135,-2.202940966,1.370360885,assembly_4,102,0.859851118,4.838213611,operator3
43136,-1.655631428,1.684151378,assembly_2,101,-0.89949719,1.954979538,operator3
43137,0.551704673,-2.143083873,assembly_0,100,0.562125477,0.333573552,operator3
43138,-1.683080336,0.902549116,assembly_3,101,0.884028438,3.49626745,operator2
43139,-2.634806816,-1.314510064,assembly_0,100,-0.719320152,2.271335098,operator4
43140,-1.995680472,0.751329682,assembly_2,100,-0.103392937,1.969626448,operator1
